,Unnamed: 0,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,age,gender,marital_status,department_D00-AD,department_D00-ENG,department_D00-FN,department_D00-IT,department_D00-MN,department_D00-MT,department_D00-PD,department_D00-PR,department_D00-SP,department_D00-SS
11517,12860,142.0,0.0,0.5085,2,0.0,1,0.395579,1,3.0,22,0,0,0,0,0,0,0,0,0,0,0,1
11518,12861,201.0,0.0,0.812041,4,0.0,3,0.96502,0,2.0,38,0,1,0,0,0,0,0,0,0,0,0,1
11519,12863,228.0,0.0,0.975295,4,0.0,2,0.684873,0,3.0,50,1,1,0,0,0,0,0,1,0,0,0,0
11520,12864,151.0,0.0,0.764287,6,0.0,1,0.364751,0,3.0,52,0,1,0,0,0,0,0,0,0,0,0,1
11521,12865,207.0,0.0,0.546499,5,0.0,1,0.530773,0,3.0,46,0,1,0,0,0,0,0,0,0,0,1,0
11522,12866,148.0,0.0,0.563076,2,0.0,1,0.465791,1,3.0,22,0,0,0,0,0,0,0,0,0,0,0,1
11523,12867,127.0,0.0,0.480528,2,0.0,2,0.505899,1,3.0,29,0,0,0,1,0,0,0,0,0,0,0,0
11524,12868,137.0,1.0,0.90913,4,0.0,3,0.541324,0,2.0,35,0,1,0,0,0,1,0,0,0,0,0,0
11525,12869,219.0,0.0,0.908477,2,0.0,1,0.862074,0,4.0,22,0,0,0,1,0,0,0,0,0,0,0,0
11526,12870,271.0,0.0,0.752464,5,0.0,3,0.180332,0,4.0,35,0,1,0,0,0,0,1,0,0,0,0,0
11527,12871,287.0,0.0,0.966796,4,0.0,2,0.273414,0,5.0,39,0,1,0,1,0,0,0,0,0,0,0,0
11528,12872,143.0,0.0,0.54821,2,0.0,2,0.344263,1,3.0,25,0,0,0,0,0,0,0,0,0,0,0,1
11529,12873,225.0,1.0,0.579452,3,0.0,2,0.999355,0,4.0,23,1,0,0,0,0,0,0,0,0,0,0,1
11530,12874,280.0,0.0,0.579251,2,0.0,1,0.917748,0,4.0,28,0,0,1,0,0,0,0,0,0,0,0,0
11531,12875,96.0,0.0,0.813245,4,0.0,2,0.931385,0,4.0,36,0,1,0,0,0,1,0,0,0,0,0,0
11532,12876,163.0,0.0,0.545444,6,0.0,1,0.655196,0,6.0,42,0,1,0,1,0,0,0,0,0,0,0,0
11533,12877,264.0,0.0,0.556259,3,0.0,2,0.927924,0,3.0,27,0,0,0,0,0,1,0,0,0,0,0,0
11534,12878,178.0,0.0,0.66139,3,1.0,1,0.58752,0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,1
11535,12879,260.0,0.0,0.882648,3,0.0,1,0.703498,0,2.0,23,1,0,0,0,0,0,1,0,0,0,0,0
11536,12880,175.0,1.0,0.541191,4,0.0,1,0.896359,0,2.0,53,0,1,0,1,0,0,0,0,0,0,0,0
11537,12882,181.0,0.0,0.601529,2,0.0,2,0.53572,0,4.0,25,1,0,0,0,0,0,0,0,0,0,1,0
11538,12883,278.0,0.0,0.745395,7,0.0,1,0.0863868,1,4.0,48,0,1,0,0,0,0,0,0,0,0,0,1
11539,12885,255.0,0.0,0.649058,4,0.0,2,0.562647,0,3.0,28,0,0,0,0,0,0,0,0,0,0,0,0
11540,12886,231.0,0.0,0.813888,3,0.0,2,0.911953,0,3.0,29,0,0,0,0,0,0,0,0,0,0,1,0
11541,12889,151.0,1.0,0.762668,5,0.0,1,0.144552,0,2.0,40,0,1,0,0,0,0,0,0,0,0,0,1
11542,12890,142.0,0.0,0.835197,5,0.0,2,0.212991,0,4.0,45,0,1,0,0,0,0,0,0,0,0,0,1
11543,12891,233.0,0.0,0.894531,4,0.0,2,0.506036,0,7.0,30,0,1,0,0,0,0,0,0,0,0,0,1
11544,12892,274.0,0.0,0.732871,6,0.0,1,0.668503,0,5.0,33,1,1,0,0,0,0,0,0,0,0,0,1
11545,12893,176.0,0.0,0.529482,4,0.0,2,0.966457,0,8.0,33,0,1,0,0,0,0,1,0,0,0,0,0
11546,12894,200.0,0.0,0.895249,3,0.0,1,0.739011,0,3.0,28,0,0,1,0,0,0,0,0,0,0,0,0
11547,12895,211.0,0.0,0.486637,3,0.0,2,0.749849,0,7.0,24,0,0,0,0,0,0,0,0,0,0,0,1
11548,12896,264.0,0.0,0.628396,4,0.0,1,0.139443,0,3.0,44,0,1,0,0,0,1,0,0,0,0,0,0
11549,12897,234.0,0.0,0.623682,3,0.0,2,0.860094,0,3.0,28,0,0,0,0,0,0,0,0,0,0,0,1
11550,12898,291.0,0.0,0.770365,7,0.0,1,0.123901,1,4.0,46,0,1,0,0,1,0,0,0,0,0,0,0
11551,12899,238.0,0.0,0.514196,4,0.0,2,0.74989,0,3.0,32,1,1,0,0,0,1,0,0,0,0,0,0
11552,12900,136.0,0.0,0.475691,2,0.0,2,0.400107,1,3.0,23,0,0,0,0,0,0,0,0,0,0,1,0
11553,12901,153.0,0.0,0.470226,2,0.0,3,0.323243,0,3.0,24,1,0,0,0,0,1,0,0,0,0,0,0
11554,12902,261.0,1.0,0.612742,4,0.0,1,0.745089,0,3.0,52,0,1,0,0,0,0,0,1,0,0,0,0
11555,12903,266.0,0.0,0.725739,4,0.0,2,0.604752,0,3.0,39,1,1,0,0,1,0,0,0,0,0,0,0
11556,12904,187.0,0.0,0.624576,4,0.0,1,0.82704,0,2.0,25,0,0,0,1,0,0,0,0,0,0,0,0
11557,12906,130.0,0.0,0.457204,2,0.0,1,0.380504,1,3.0,27,0,0,0,1,0,0,0,0,0,0,0,0
11558,12907,151.0,0.0,0.579692,2,0.0,1,0.401741,1,3.0,24,0,0,0,0,0,1,0,0,0,0,0,0
11559,12908,154.0,0.0,0.514656,2,0.0,1,0.486242,1,3.0,26,0,0,0,0,0,0,0,1,0,0,0,0
11560,12909,250.0,0.0,0.529836,6,0.0,2,0.150308,1,5.0,38,0,1,0,0,0,0,0,0,0,0,0,1
11561,12910,148.0,0.0,0.845509,4,0.0,2,0.190022,0,5.0,29,0,0,0,0,0,0,0,0,0,0,0,1
11562,12911,134.0,0.0,0.803563,4,1.0,1,0.792985,0,3.0,23,0,0,0,0,0,0,0,0,0,0,0,1
11563,12912,248.0,0.0,0.615555,2,0.0,1,0.786739,0,2.0,28,0,0,0,1,0,0,0,0,0,0,0,0
11564,12913,211.0,0.0,0.946028,2,0.0,2,0.263125,0,2.0,27,0,0,0,0,0,0,0,0,0,0,1,0
11565,12914,189.0,0.0,0.91446,4,0.0,2,0.78881,0,2.0,51,0,1,0,0,0,1,0,0,0,0,0,0
11566,12915,272.0,0.0,0.848144,7,0.0,1,0.129462,1,4.0,45,0,1,0,0,1,0,0,0,0,0,0,0
11567,12916,160.0,0.0,0.73114,2,0.0,1,0.243696,0,4.0,26,0,0,0,0,0,0,0,0,0,0,0,1
11568,12918,173.0,0.0,0.916356,5,0.0,1,0.921224,0,3.0,45,0,1,0,0,0,0,0,0,0,1,0,0
11569,12919,212.0,0.0,0.58968,5,0.0,3,0.993875,0,6.0,39,0,1,0,0,0,0,0,0,0,0,0,1
11570,12920,198.0,0.0,0.672337,4,0.0,2,0.540863,0,2.0,26,0,0,0,0,0,0,1,0,0,0,0,0
11571,12921,156.0,0.0,0.448191,2,0.0,1,0.395322,1,3.0,29,0,0,0,0,0,0,0,0,0,0,0,1
11572,12922,143.0,0.0,0.718416,3,0.0,2,0.484029,0,4.0,25,0,0,0,0,0,0,0,0,0,0,0,1
11573,12923,156.0,0.0,0.649564,5,0.0,1,0.809893,0,2.0,48,1,1,0,0,0,0,0,0,1,0,0,0
11574,12924,196.0,0.0,0.869263,3,0.0,1,0.8757,0,2.0,23,1,0,0,1,0,0,0,0,0,0,0,0
11575,12925,276.0,0.0,0.643705,4,0.0,3,0.228811,0,6.0,47,0,1,0,0,0,0,0,1,0,0,0,0
11576,12926,151.0,0.0,0.768293,5,0.0,1,0.747781,0,2.0,50,0,1,0,0,0,0,0,0,1,0,0,0
11577,12927,169.0,1.0,0.915647,5,0.0,1,0.573509,0,2.0,50,0,1,0,0,0,0,0,1,0,0,0,0
11578,12928,265.0,0.0,0.838128,5,0.0,1,0.694369,0,3.0,32,1,1,0,0,0,1,0,0,0,0,0,0
11579,12929,239.0,0.0,0.509216,5,0.0,2,0.512896,0,3.0,34,1,1,0,1,0,0,0,0,0,0,0,0
11580,12930,143.0,0.0,0.997491,3,0.0,1,0.745379,0,4.0,23,0,0,0,0,0,0,0,0,0,0,0,1
11581,12931,102.0,0.0,0.674501,4,0.0,2,0.259947,0,3.0,39,0,1,0,0,0,0,0,0,0,0,0,1
11582,12932,186.0,0.0,0.643739,5,0.0,2,0.661365,0,4.0,41,0,1,0,0,0,0,0,0,0,0,1,0
11583,12933,188.0,0.0,0.586459,3,0.0,3,0.925328,0,3.0,23,0,0,0,0,0,0,0,1,0,0,0,0
11584,12934,212.0,0.0,0.603299,5,0.0,2,0.691345,0,6.0,35,0,1,0,0,0,0,0,0,0,0,0,1
11585,12935,153.0,0.0,0.960122,4,0.0,1,0.619187,0,2.0,24,0,0,0,0,0,0,0,1,0,0,0,0
11586,12936,114.0,0.0,0.400471,4,0.0,2,0.325483,0,4.0,43,1,1,0,1,0,0,0,0,0,0,0,0
11587,12937,206.0,0.0,0.851295,3,0.0,1,0.566524,0,2.0,22,0,0,0,1,0,0,0,0,0,0,0,0
11588,12938,161.0,0.0,0.849773,6,0.0,1,0.704978,1,4.0,46,0,1,0,1,0,0,0,0,0,0,0,0
11589,12940,201.0,1.0,0.810456,4,0.0,1,0.848323,0,2.0,23,0,0,0,0,0,0,0,0,0,0,1,0
11590,12941,263.0,0.0,0.715069,6,0.0,1,0.7325,0,6.0,28,1,1,0,0,0,0,0,0,0,0,0,1
11591,12942,148.0,0.0,0.977733,5,0.0,1,0.991644,0,3.0,52,1,1,0,0,0,0,0,0,1,0,0,0
11592,12943,204.0,0.0,0.551449,5,0.0,1,0.700764,0,3.0,50,0,1,0,0,0,0,0,0,0,0,1,0
11593,12944,137.0,0.0,0.920259,4,0.0,1,0.917076,0,2.0,27,0,0,0,1,0,0,0,0,0,0,0,0
11594,12945,132.0,0.0,0.475076,3,0.0,1,0.573164,0,3.0,22,0,0,0,0,0,0,0,0,0,0,0,1
11595,12946,96.0,0.0,0.592837,4,0.0,1,0.534603,0,3.0,37,0,1,0,0,0,0,0,0,0,0,0,1
11596,12947,192.0,0.0,0.589925,3,0.0,2,0.618199,0,3.0,32,0,1,0,1,0,0,0,0,0,0,0,0
11597,12948,254.0,0.0,0.739166,6,0.0,1,0.118562,1,4.0,45,0,1,0,0,0,0,0,0,0,0,1,0
11598,12950,167.0,0.0,0.631392,5,0.0,2,0.173958,0,7.0,41,1,1,0,0,0,0,0,1,0,0,0,0
11599,12951,255.0,1.0,0.889249,5,0.0,1,0.762451,0,4.0,45,0,1,0,1,0,0,0,0,0,0,0,0
11600,12952,273.0,0.0,0.694367,3,0.0,1,0.596511,1,6.0,28,0,0,0,0,0,0,0,0,0,0,1,0
11601,12953,148.0,0.0,0.602962,4,0.0,1,0.651935,0,3.0,27,0,0,1,0,0,0,0,0,0,0,0,0
11602,12954,141.0,0.0,0.716308,4,0.0,1,0.298746,1,2.0,57,0,1,0,0,0,0,0,0,0,0,0,1
11603,12956,157.0,1.0,0.928941,5,0.0,2,0.654502,0,7.0,50,0,1,0,0,0,0,1,0,0,0,0,0
11604,12957,153.0,1.0,0.837575,3,0.0,2,0.78115,0,3.0,23,1,0,0,1,0,0,0,0,0,0,0,0
11605,12958,227.0,0.0,0.78114,3,0.0,2,0.63749,0,2.0,22,0,0,0,1,0,0,0,0,0,0,0,0
11606,12959,271.0,0.0,0.755703,2,0.0,1,0.683353,0,2.0,24,0,0,0,0,0,0,0,0,1,0,0,0
11607,12960,183.0,0.0,0.552857,3,0.0,1,0.989891,0,3.0,22,1,0,0,0,0,0,0,0,0,0,0,1
11608,12961,132.0,0.0,0.618806,3,0.0,1,0.521486,0,3.0,22,0,0,0,0,0,0,0,0,0,0,1,0
11609,12962,217.0,0.0,0.837489,3,0.0,2,0.656068,0,4.0,26,0,0,0,0,0,0,0,0,1,0,0,0
11610,12963,146.0,0.0,0.573705,3,0.0,1,0.774912,0,2.0,24,1,0,0,0,0,0,0,0,1,0,0,0
11611,12964,241.0,0.0,0.799591,5,0.0,2,0.764873,0,2.0,43,0,1,0,0,0,0,0,0,0,0,0,1
11612,12966,185.0,0.0,0.458597,6,0.0,2,0.82257,0,4.0,48,0,1,0,0,0,0,0,0,0,0,1,0
11613,12967,150.0,0.0,0.907597,5,0.0,1,0.758837,0,4.0,53,1,1,0,0,0,0,0,0,0,0,1,0
11614,12969,157.0,0.0,0.893854,3,0.0,2,0.570906,0,4.0,27,0,0,0,0,0,0,0,0,0,0,0,0
11615,12970,257.0,0.0,0.783837,6,0.0,1,0.0787344,1,4.0,51,0,1,0,0,0,0,0,0,0,0,1,0
11616,12971,182.0,1.0,0.976121,5,0.0,2,1.0,0,3.0,46,0,1,0,0,0,0,0,0,0,0,1,0
11617,12972,138.0,1.0,0.401885,3,0.0,2,0.344846,0,3.0,24,0,0,0,1,0,0,0,0,0,0,0,0
11618,12973,202.0,0.0,0.592455,4,0.0,1,0.747906,0,3.0,53,1,1,0,1,0,0,0,0,0,0,0,0
11619,12974,230.0,0.0,1.0,4,0.0,3,0.626225,0,3.0,42,1,1,0,0,0,0,0,0,0,0,0,1
11620,12975,132.0,0.0,0.692191,3,0.0,2,1.0,0,2.0,28,0,0,0,0,0,0,0,0,0,0,0,1
11621,12976,184.0,0.0,0.528118,4,0.0,1,0.803838,0,3.0,34,1,1,0,1,0,0,0,0,0,0,0,0
11622,12977,141.0,0.0,0.557786,5,0.0,1,0.773761,0,2.0,31,0,1,0,0,1,0,0,0,0,0,0,0
11623,12979,233.0,0.0,0.543302,4,0.0,1,0.581045,0,4.0,29,0,0,0,0,0,0,0,0,0,0,1,0
11624,12980,217.0,0.0,0.740401,3,0.0,2,0.914119,0,2.0,25,1,0,0,1,0,0,0,0,0,0,0,0
11625,12981,157.0,0.0,0.592211,4,0.0,2,0.520846,0,3.0,29,0,0,0,0,0,1,0,0,0,0,0,0
11626,12982,211.0,0.0,0.562316,4,0.0,1,0.605772,0,4.0,36,0,1,0,0,0,0,0,0,0,0,0,1
11627,12983,170.0,0.0,0.453596,4,0.0,1,0.281551,0,2.0,34,0,1,0,0,0,0,0,0,0,0,1,0
11628,12984,171.0,0.0,0.513959,4,0.0,2,0.783667,0,4.0,29,0,0,0,0,0,0,0,0,0,0,0,1
11629,12985,213.0,1.0,0.784843,3,0.0,2,0.676006,0,3.0,24,0,0,0,0,0,1,0,0,0,0,0,0
11630,12986,263.0,0.0,0.547512,5,0.0,2,0.864701,0,8.0,41,0,1,0,0,0,1,0,0,0,0,0,0
11631,12987,158.0,1.0,0.59018,3,0.0,1,0.701188,0,2.0,27,0,0,0,0,0,1,0,0,0,0,0,0
11632,12989,240.0,1.0,0.926069,4,0.0,2,0.412512,0,5.0,47,0,1,0,1,0,0,0,0,0,0,0,0
11633,12990,188.0,0.0,0.607582,5,0.0,2,0.81103,0,3.0,47,0,1,0,0,0,0,0,0,1,0,0,0
11634,12991,189.0,0.0,0.946106,4,1.0,2,0.824211,0,3.0,22,0,0,0,0,0,0,0,0,0,0,0,1
11635,12992,151.0,0.0,0.659217,4,0.0,1,0.616103,0,2.0,38,0,1,0,0,0,0,0,0,1,0,0,0
11636,12993,132.0,0.0,0.418349,2,0.0,1,0.428199,1,3.0,22,0,0,0,1,0,0,0,0,0,0,0,0
11637,12995,203.0,0.0,0.551681,5,0.0,2,0.980711,0,3.0,42,1,1,0,0,0,1,0,0,0,0,0,0
11638,12996,234.0,1.0,0.945178,4,0.0,2,0.840482,0,3.0,44,1,1,0,0,0,0,0,0,0,0,0,1
11639,12997,113.0,0.0,0.624233,2,0.0,1,0.538514,0,5.0,22,0,0,0,0,0,1,0,0,0,0,0,0
11640,12998,230.0,0.0,0.569167,4,0.0,1,0.568015,0,3.0,45,0,1,0,1,0,0,0,0,0,0,0,0
11641,12999,184.0,1.0,0.851751,3,0.0,1,0.902783,0,3.0,25,0,0,0,1,0,0,0,0,0,0,0,0
11642,13000,196.0,0.0,0.676917,4,0.0,2,0.816925,0,2.0,33,0,1,1,0,0,0,0,0,0,0,0,0
11643,13002,201.0,1.0,0.852027,4,0.0,1,0.862611,0,2.0,32,0,1,0,0,0,0,0,0,0,0,1,0
11644,13003,254.0,0.0,0.832654,6,0.0,2,0.131069,1,4.0,53,0,1,0,1,0,0,0,0,0,0,0,0
11645,13004,258.0,1.0,0.486282,5,0.0,3,0.60992,0,10.0,46,0,1,0,0,0,0,1,0,0,0,0,0
11646,13005,209.0,1.0,0.481109,5,0.0,1,0.630377,0,8.0,46,1,1,0,0,0,1,0,0,0,0,0,0
11647,13006,151.0,0.0,0.729032,4,0.0,2,0.912556,0,4.0,26,1,1,0,0,0,0,0,0,0,0,0,1
11648,13007,157.0,0.0,0.432132,2,0.0,1,0.493738,1,3.0,27,0,0,0,0,0,0,0,0,0,0,1,0
11649,13009,118.0,0.0,0.919453,2,0.0,2,0.920826,0,4.0,24,1,0,0,0,0,0,0,0,0,0,1,0
11650,13010,142.0,0.0,0.615612,3,0.0,1,0.528197,0,4.0,24,1,0,0,0,0,1,0,0,0,0,0,0
11651,13011,253.0,0.0,0.45173,6,0.0,3,0.747973,0,3.0,46,1,1,0,0,0,1,0,0,0,0,0,0
11652,13012,251.0,1.0,0.894619,3,0.0,2,0.786591,0,3.0,23,1,0,0,0,0,0,0,0,0,0,1,0
11653,13013,143.0,1.0,0.530163,2,0.0,1,0.380612,1,3.0,29,0,0,0,0,0,0,0,0,0,0,0,1
11654,13014,285.0,0.0,0.645973,3,0.0,1,1.0,0,6.0,25,0,0,0,0,0,0,0,0,0,0,0,1
11655,13015,239.0,0.0,0.888677,4,0.0,1,0.740624,1,5.0,25,0,0,0,0,0,0,0,0,1,0,0,0
11656,13016,141.0,0.0,0.532008,2,0.0,2,0.388824,1,3.0,26,0,0,0,0,0,0,0,0,0,0,0,1
11657,13017,237.0,0.0,0.746846,5,0.0,1,0.858219,0,2.0,34,1,1,0,0,1,0,0,0,0,0,0,0
11658,13018,173.0,0.0,0.554043,4,0.0,2,0.223327,0,5.0,39,0,1,0,0,1,0,0,0,0,0,0,0
11659,13019,179.0,0.0,0.430292,4,0.0,1,0.584045,0,3.0,27,0,0,0,0,0,0,0,1,0,0,0,0
11660,13021,236.0,1.0,0.719806,3,0.0,1,0.771477,0,3.0,22,1,0,0,0,0,0,0,0,0,1,0,0
11661,13022,161.0,0.0,0.622405,4,0.0,3,0.813461,0,2.0,46,0,1,0,0,0,0,1,0,0,0,0,0
11662,13023,96.0,1.0,0.640615,5,0.0,1,0.292547,0,2.0,51,0,1,0,0,0,1,0,0,0,0,0,0
11663,13024,121.0,0.0,0.621021,6,0.0,1,0.771706,0,5.0,26,1,1,0,0,0,0,0,0,0,0,0,1
11664,13025,278.0,1.0,0.86968,6,0.0,2,0.180531,0,5.0,39,0,1,0,0,0,0,0,0,0,0,1,0
11665,13026,185.0,1.0,0.754538,4,0.0,3,0.753509,0,10.0,24,0,0,0,0,0,0,1,0,0,0,0,0
11666,13027,175.0,0.0,0.546522,3,0.0,2,0.698758,0,2.0,22,1,0,0,0,0,1,0,0,0,0,0,0
11667,13028,158.0,0.0,0.551962,5,0.0,1,0.928772,0,3.0,52,0,1,0,0,0,0,0,0,0,0,0,1
11668,13029,287.0,1.0,0.968704,6,0.0,1,0.263761,0,5.0,44,0,1,0,0,0,0,0,0,0,0,0,1
11669,13030,213.0,0.0,0.616919,4,0.0,3,0.810618,0,4.0,47,0,1,0,1,0,0,0,0,0,0,0,0
11670,13031,196.0,0.0,0.455299,6,0.0,2,0.561837,0,2.0,41,0,1,0,0,0,0,0,0,0,0,0,0
11671,13032,249.0,0.0,0.799352,6,0.0,2,0.0774383,1,4.0,55,0,1,0,1,0,0,0,0,0,0,0,0
11672,13033,202.0,0.0,0.84097,5,0.0,1,0.943672,0,2.0,42,0,1,0,0,0,0,0,1,0,0,0,0
11673,13034,223.0,0.0,0.57156,3,0.0,1,0.939299,0,3.0,22,0,0,0,0,0,1,0,0,0,0,0,0
11674,13035,132.0,0.0,0.7203,4,0.0,2,0.866303,0,4.0,51,0,1,0,0,0,1,0,0,0,0,0,0
11675,13036,254.0,0.0,0.864997,4,0.0,1,0.927151,0,7.0,26,0,0,0,0,0,0,0,0,1,0,0,0
11676,13037,232.0,0.0,0.563007,3,0.0,1,0.788855,0,2.0,25,1,0,0,0,0,0,0,0,0,0,0,1
11677,13038,160.0,0.0,0.829087,4,0.0,1,0.2592,0,5.0,39,0,1,0,0,0,0,0,0,0,0,0,1
11678,13039,241.0,1.0,0.521829,3,0.0,1,0.915623,0,6.0,24,0,0,0,0,0,0,0,0,0,0,1,0
11679,13040,205.0,0.0,0.866407,4,0.0,2,0.763966,0,4.0,48,0,1,0,1,0,0,0,0,0,0,0,0
11680,13041,271.0,0.0,0.723271,3,0.0,2,0.991973,0,4.0,25,1,0,0,0,0,0,0,0,0,0,0,1
11681,13043,137.0,0.0,0.958521,4,0.0,2,0.603125,0,3.0,42,1,1,0,1,0,0,0,0,0,0,0,0
11682,13044,252.0,0.0,0.906754,3,0.0,3,0.689849,0,2.0,26,0,0,0,0,0,1,0,0,0,0,0,0
11683,13045,308.0,0.0,0.842773,6,0.0,2,0.177488,1,5.0,55,0,1,0,0,0,0,0,0,0,0,0,1
11684,13046,179.0,0.0,0.776011,5,0.0,2,0.252164,0,6.0,34,1,1,0,1,0,0,0,0,0,0,0,0
11685,13047,278.0,0.0,0.627863,5,0.0,1,0.901878,0,2.0,27,1,1,0,1,0,0,0,0,0,0,0,0
11686,13048,245.0,1.0,0.807585,4,1.0,1,0.662989,0,3.0,29,0,0,0,1,0,0,0,0,0,0,0,0
11687,13049,213.0,0.0,0.795313,6,0.0,2,0.26523,0,4.0,31,0,1,0,0,0,0,0,0,0,0,1,0
11688,13050,217.0,1.0,0.881621,6,1.0,2,0.667314,0,4.0,35,0,1,0,0,0,0,0,0,0,1,0,0
11689,13051,207.0,0.0,0.921398,4,0.0,1,0.796738,0,3.0,49,0,1,0,0,0,0,0,0,0,0,1,0
11690,13052,168.0,0.0,0.773403,3,0.0,1,0.818104,0,2.0,23,1,0,0,0,0,1,0,0,0,0,0,0
11691,13053,198.0,0.0,0.937445,5,0.0,2,0.91938,0,2.0,43,0,1,0,0,0,0,0,0,0,0,0,1
11692,13054,165.0,0.0,0.576222,4,0.0,3,0.492006,0,2.0,54,0,1,0,0,0,0,0,0,0,0,0,1
11693,13055,250.0,0.0,0.640381,5,0.0,1,0.58821,0,2.0,41,0,1,0,0,0,0,0,0,1,0,0,0
11694,13056,216.0,0.0,0.819018,3,0.0,3,0.308606,0,3.0,22,1,0,0,0,0,1,0,0,0,0,0,0
11695,13057,140.0,0.0,0.613045,3,0.0,2,0.989031,0,2.0,23,0,0,0,0,0,0,0,0,0,0,1,0
11696,13058,276.0,0.0,0.703344,4,0.0,1,0.1442,0,4.0,38,1,1,0,0,0,0,0,0,0,0,0,1
11697,13059,218.0,0.0,0.906876,5,0.0,1,0.971465,1,6.0,37,0,1,0,0,0,0,0,0,1,0,0,0
11698,13060,233.0,0.0,0.752626,5,0.0,3,0.719873,0,3.0,39,1,1,0,1,0,0,0,0,0,0,0,0
11699,13061,256.0,0.0,0.653081,3,0.0,1,0.882624,0,4.0,23,1,0,0,0,0,0,0,0,0,0,0,0
11700,13062,235.0,0.0,0.946399,3,0.0,2,0.608787,0,2.0,25,0,0,0,1,0,0,0,0,0,0,0,0
11701,13063,239.0,0.0,0.764004,3,0.0,1,0.236021,0,6.0,29,0,0,0,0,0,0,0,0,0,0,0,1
11702,13064,200.0,1.0,0.601188,5,0.0,1,0.671675,0,8.0,41,1,1,0,0,0,0,0,0,0,0,0,1
11703,13065,257.0,0.0,0.864304,5,0.0,2,0.776482,1,5.0,37,0,1,0,1,0,0,0,0,0,0,0,0
11704,13066,206.0,0.0,0.974725,2,0.0,1,0.487745,0,2.0,22,0,0,0,0,0,0,0,1,0,0,0,0
11705,13067,219.0,0.0,0.883062,3,0.0,2,0.680834,0,3.0,29,0,0,0,1,0,0,0,0,0,0,0,0
11706,13068,232.0,0.0,0.829786,6,0.0,1,0.91896,0,6.0,33,0,1,0,1,0,0,0,0,0,0,0,0
11707,13069,116.0,1.0,0.667969,5,0.0,3,0.339059,0,5.0,44,1,1,0,1,0,0,0,0,0,0,0,0
11708,13070,170.0,0.0,0.815429,4,0.0,2,0.722179,0,6.0,53,1,1,0,0,0,0,0,0,0,0,0,1
11709,13071,229.0,0.0,0.890058,5,0.0,1,0.705402,1,5.0,33,0,1,0,0,0,0,0,0,0,0,0,1
11710,13072,143.0,0.0,0.648021,5,0.0,1,0.564905,0,2.0,40,0,1,0,1,0,0,0,0,0,0,0,0
11711,13073,260.0,0.0,0.7786,5,0.0,1,0.695458,0,2.0,42,0,1,0,1,0,0,0,0,0,0,0,0
11712,13074,198.0,0.0,0.618434,3,0.0,2,0.974343,0,2.0,24,0,0,0,0,0,0,0,0,0,0,0,1
11713,13075,226.0,0.0,0.519427,5,0.0,1,0.824263,0,4.0,45,0,1,0,0,0,0,0,0,0,0,0,1
11714,13076,238.0,0.0,0.780446,3,0.0,2,0.755344,0,2.0,23,1,0,0,1,0,0,0,0,0,0,0,0
11715,13077,133.0,0.0,0.798836,3,0.0,2,0.715131,0,3.0,25,0,0,1,0,0,0,0,0,0,0,0,0
11716,13078,204.0,1.0,0.745763,3,0.0,1,0.378266,0,4.0,23,0,0,0,0,0,0,0,0,0,0,0,1
11717,13079,237.0,0.0,0.638147,4,0.0,1,0.970314,0,3.0,36,1,1,0,0,0,1,0,0,0,0,0,0
11718,13081,221.0,0.0,0.973195,3,0.0,1,0.598193,0,3.0,29,0,0,0,0,0,0,0,0,0,0,0,1
11719,13083,122.0,0.0,0.790879,3,0.0,3,0.50733,0,3.0,27,0,0,0,0,0,0,0,0,0,0,1,0
11720,13084,199.0,1.0,0.952493,3,0.0,3,0.652889,0,3.0,28,0,0,0,0,1,0,0,0,0,0,0,0
11721,13085,253.0,0.0,0.849776,3,0.0,3,0.834503,0,3.0,22,1,0,0,0,0,0,0,0,0,0,1,0
11722,13086,196.0,0.0,0.642372,4,0.0,2,0.883223,0,3.0,43,0,1,0,0,0,0,0,0,0,0,1,0
11723,13087,97.0,0.0,0.567352,5,0.0,1,0.86582,0,6.0,39,1,1,0,1,0,0,0,0,0,0,0,0
11724,13088,275.0,0.0,0.923298,6,0.0,1,0.10056,1,4.0,37,0,1,0,0,0,0,0,0,0,0,1,0
11725,13089,116.0,1.0,0.496102,2,0.0,1,0.304222,0,6.0,27,0,0,0,0,0,0,0,0,0,0,0,0
11726,13090,224.0,1.0,0.74533,3,0.0,1,0.756088,0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,1
11727,13091,265.0,0.0,0.790514,5,0.0,1,0.666049,0,3.0,31,1,1,0,0,0,1,0,0,0,0,0,0
11728,13092,167.0,1.0,0.686935,4,0.0,1,0.661807,0,3.0,38,0,1,0,0,0,0,0,0,0,0,1,0
11729,13093,192.0,0.0,0.547402,3,0.0,2,0.604671,0,3.0,25,1,0,0,0,1,0,0,0,0,0,0,0
11730,13095,190.0,0.0,0.791673,4,0.0,2,0.647329,0,2.0,22,1,0,0,0,0,0,0,0,0,0,0,1
11731,13096,103.0,0.0,0.84703,6,0.0,1,0.524898,0,4.0,30,0,1,0,0,0,0,0,0,0,0,0,1
11732,13097,165.0,0.0,0.900387,4,0.0,2,0.77282,0,3.0,39,0,1,0,0,0,0,0,0,0,1,0,0
